1597654137,airline_a10.k1.1_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.1_0.data,/home/ubuntu/correlations/continuous/airline/queries_1_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.1_0.outliers,5142745,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.1_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.1_0.targets,,85360496,0,4663631175241860,65793.1,9451721
1597686464,airline_a10.k1.12_9.uniform,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.12_9.data,/home/ubuntu/correlations/continuous/airline/queries_12_w1_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.12_9.outliers,1470322,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.12_9.mapping,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.12_9.targets,,24410336,0,167325984433,5.02722e+07,11678476844
1597654317,airline_a10.k1.3_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.3_0.data,/home/ubuntu/correlations/continuous/airline/queries_3_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.3_0.outliers,897936,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.3_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a10.k1.3_0.targets,,17438304,0,4567799526869400,76230.3,12406486
1597654151,airline_a15.k1.1_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.1_0.data,/home/ubuntu/correlations/continuous/airline/queries_1_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.1_0.outliers,3391159,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.1_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.1_0.targets,,57362224,0,4663631175241860,74879.9,11013363
1597686522,airline_a15.k1.12_9.uniform,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.12_9.data,/home/ubuntu/correlations/continuous/airline/queries_12_w1_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.12_9.outliers,847251,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.12_9.mapping,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.12_9.targets,,14465424,0,167325984433,5.38616e+07,12469753113
1597654332,airline_a15.k1.3_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.3_0.data,/home/ubuntu/correlations/continuous/airline/queries_3_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.3_0.outliers,850683,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.3_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a15.k1.3_0.targets,,16716016,0,4567799526869400,76281.2,12487049
1597654106,airline_a1.k1.1_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.1_0.data,/home/ubuntu/correlations/continuous/airline/queries_1_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.1_0.outliers,8492278,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.1_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.1_0.targets,,138918464,0,4663631175241860,60523.9,8112525
1597686363,airline_a1.k1.12_9.uniform,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.12_9.data,/home/ubuntu/correlations/continuous/airline/queries_12_w1_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.12_9.outliers,34877608,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.12_9.mapping,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.12_9.targets,,558670912,0,167325984433,2.19839e+07,5017375570
1597654288,airline_a1.k1.3_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.3_0.data,/home/ubuntu/correlations/continuous/airline/queries_3_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.3_0.outliers,7984289,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.3_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a1.k1.3_0.targets,,130308944,0,4567799526869400,70945.6,11205069
1597654166,airline_a20.k1.1_0.uniform,/home/ubuntu/correlations/continuous/airline/airline_a20.k1.1_0.data,/home/ubuntu/correlations/continuous/airline/queries_1_w21600_uniform.dat,1000,sum,/home/ubuntu/correlations/continuous/airline/airline_a20.k1.1_0.outliers,2182147,/home/ubuntu/correlations/continuous/airline/airline_a20.k1.1_0.mapping,/home/ubuntu/correlations/continuous/airline/airline_a20.k1.1_0.targets,,38055408,0,4663631175241860,77737.3,12284524
